entry_time,symbol,kind,score,rank,btc_regime,entry,stop,tp1,tp2,status,reason,tp1_hit,peak,exit_time,exit_price,mark_price,gross_pct,net_pct,variant
2026-08-30 10:00:00+00:00,BREVUSDT,MID_40_70,82.0,88.25,GREEN,0.0754,0.070395,0.07803899999999998,0.07959977999999998,closed,trailing,True,0.0789,2026-08-30 17:29:59.999000+00:00,0.0769275,0.0791,2.0258620689655116,1.8258620689655116,V11_PLUS_40_70
2026-08-30 10:15:00+00:00,LDOUSDT,MID_40_70,82.0,89.5,GREEN,0.3603,0.351,0.3701,0.38011649999999997,closed,trailing,True,0.3803,2026-08-30 20:34:59.999000+00:00,0.3707925,0.3983,2.912156536219812,2.712156536219812,V11_PLUS_40_70
2026-08-30 10:15:00+00:00,BATUSDT,MID_40_70,82.0,88.25,GREEN,0.0687,0.0663,0.0706,0.0722,closed,trailing,True,0.0706,2026-08-30 20:29:59.999000+00:00,0.068835,0.0718,0.19650655021834496,-0.003493449781655056,V11_PLUS_40_70
2026-08-30 10:15:00+00:00,AUDIOUSDT,MID_40_70,82.0,89.5,GREEN,0.01317,0.012714,0.01366,0.0139332,closed,expired,False,0.01333,2026-08-31 10:19:59.999000+00:00,0.01294,0.0133,-1.746393318147299,-1.946393318147299,V11_PLUS_40_70
2026-08-30 10:30:00+00:00,AVAXUSDT,MID_40_70,82.0,90.0,GREEN,7.351,7.122375,7.597,7.755305,closed,stop,False,7.471,2026-08-30 23:29:59.999000+00:00,7.122375,7.643,-3.1101210719630012,-3.3101210719630014,V11_PLUS_40_70
2026-08-30 10:30:00+00:00,KERNELUSDT,MID_40_70,82.0,90.0,GREEN,0.039,0.0373425,0.040365,0.0411723,closed,stop,False,0.0395,2026-08-30 23:34:59.999000+00:00,0.0373425,0.0403,-4.249999999999998,-4.449999999999998,V11_PLUS_40_70
2026-08-30 10:30:00+00:00,OGNUSDT,MID_40_70,82.0,90.0,GREEN,0.01852,0.01794975,0.019168199999999996,0.019551563999999997,closed,stop,False,0.01885,2026-08-30 23:29:59.999000+00:00,0.01794975,0.01871,-3.0791036717062514,-3.2791036717062516,V11_PLUS_40_70
2026-08-30 10:30:00+00:00,PIXELUSDT,MID_40_70,82.0,90.0,GREEN,0.00505,0.004875,0.00519,0.005327749999999999,closed,stop,False,0.00511,2026-08-30 23:39:59.999000+00:00,0.004875,0.00513,-3.4653465346534573,-3.6653465346534575,V11_PLUS_40_70
2026-08-30 10:30:00+00:00,AUDIOUSDT,MID_40_70,82.0,89.5,GREEN,0.01314,0.012714,0.01366,0.0139332,closed,expired,False,0.01333,2026-08-31 10:34:59.999000+00:00,0.01292,0.0133,-1.6742770167427756,-1.8742770167427756,V11_PLUS_40_70
2026-08-30 10:30:00+00:00,LDOUSDT,MID_40_70,82.0,89.5,GREEN,0.3601,0.351,0.3701,0.37990549999999995,closed,trailing,True,0.3803,2026-08-30 20:34:59.999000+00:00,0.3707925,0.3983,2.9693140794224027,2.7693140794224025,V11_PLUS_40_70
2026-08-30 10:30:00+00:00,BATUSDT,MID_40_70,82.0,88.25,GREEN,0.0688,0.0663,0.0706,0.072584,closed,trailing,True,0.0706,2026-08-30 20:29:59.999000+00:00,0.068835,0.0718,0.050872093023235365,-0.14912790697676465,V11_PLUS_40_70
2026-08-30 10:30:00+00:00,ACHUSDT,MID_40_70,82.0,89.5,GREEN,0.00502,0.004875,0.00516,0.0052961,closed,stop,False,0.00506,2026-08-30 22:34:59.999000+00:00,0.004875,0.00537,-2.8884462151394508,-3.088446215139451,V11_PLUS_40_70
2026-08-30 10:45:00+00:00,AVAXUSDT,MID_40_70,82.0,90.0,GREEN,7.38,7.122375,7.597,7.7859,closed,stop,False,7.471,2026-08-30 23:29:59.999000+00:00,7.122375,7.643,-3.4908536585365857,-3.690853658536586,V11_PLUS_40_70
2026-08-30 10:45:00+00:00,BELUSDT,MID_40_70,82.0,90.0,GREEN,0.1196,0.114855,0.123786,0.12626172,closed,expired,False,0.1209,2026-08-31 10:49:59.999000+00:00,0.1174,0.1198,-1.8394648829431426,-2.0394648829431428,V11_PLUS_40_70
2026-08-30 10:45:00+00:00,PIXELUSDT,MID_40_70,82.0,90.0,GREEN,0.00507,0.004875,0.0052,0.00534885,closed,stop,False,0.00511,2026-08-30 23:39:59.999000+00:00,0.004875,0.00513,-3.8461538461538436,-4.046153846153843,V11_PLUS_40_70
2026-08-30 10:45:00+00:00,LDOUSDT,MID_40_70,82.0,89.5,GREEN,0.3611,0.351,0.3745,0.38199,closed,trailing,True,0.3803,2026-08-30 20:34:59.999000+00:00,0.3707925,0.3983,2.6841595126003925,2.4841595126003924,V11_PLUS_40_70
2026-08-30 10:45:00+00:00,RADUSDT,MID_40_70,82.0,89.25,GREEN,0.235,0.22717500000000002,0.24322499999999997,0.24808949999999996,closed,expired,False,0.236,2026-08-31 10:49:59.999000+00:00,0.234,0.238,-0.42553191489360653,-0.6255319148936065,V11_PLUS_40_70
2026-08-30 10:45:00+00:00,COWUSDT,MID_40_70,82.0,89.25,GREEN,0.1244,0.11895,0.1276,0.1342,closed,stop,False,0.1254,2026-08-30 23:29:59.999000+00:00,0.11895,0.1314,-4.38102893890675,-4.5810289389067504,V11_PLUS_40_70
2026-08-30 10:45:00+00:00,CELRUSDT,MID_40_70,82.0,88.25,GREEN,0.002451,0.002340975,0.002548,0.00259896,closed,stop,False,0.002463,2026-08-30 23:29:59.999000+00:00,0.002340975,0.002292,-4.488984088127301,-4.6889840881273015,V11_PLUS_40_70
2026-08-30 10:45:00+00:00,BATUSDT,MID_40_70,82.0,88.25,GREEN,0.069,0.0663,0.0722,0.073644,closed,stop,False,0.0706,2026-08-30 23:39:59.999000+00:00,0.0663,0.0718,-3.9130434782608803,-4.11304347826088,V11_PLUS_40_70
2026-08-30 10:45:00+00:00,MTLUSDT,MID_40_70,82.0,88.5,GREEN,0.239,0.22717500000000002,0.301,0.30702,closed,expired,False,0.244,2026-08-31 10:49:59.999000+00:00,0.241,0.244,0.8368200836819994,0.6368200836819995,V11_PLUS_40_70
2026-08-30 11:00:00+00:00,COWUSDT,MID_40_70,82.0,90.0,GREEN,0.125,0.11895,0.1292,0.1342,closed,stop,False,0.1254,2026-08-30 23:29:59.999000+00:00,0.11895,0.1314,-4.84,-5.04,V11_PLUS_40_70
