entry_time,symbol,kind,score,rank,btc_regime,entry,stop,tp1,tp2,variant
2026-09-02 21:30:00+00:00,WUSDT,MID_40_70,82.0,90.0,GREEN,0.00984,0.00931125,0.0105,0.01071,MID_40_70_SIGNALS
2026-09-02 21:30:00+00:00,QKCUSDT,MID_40_70,82.0,89.5,GREEN,0.002193,0.002118675,0.002295,0.0023409000000000004,MID_40_70_SIGNALS
2026-09-02 21:30:00+00:00,STXUSDT,MID_40_70,82.0,89.5,GREEN,0.2602,0.2491125,0.2759,0.281418,MID_40_70_SIGNALS
2026-09-02 21:30:00+00:00,KITEUSDT,MID_40_70,82.0,89.25,GREEN,0.1406,0.13104,0.1471,0.150042,MID_40_70_SIGNALS
2026-09-02 21:30:00+00:00,EIGENUSDT,MID_40_70,82.0,88.25,GREEN,0.2006,0.192465,0.2076,0.21175200000000002,MID_40_70_SIGNALS
2026-09-02 21:45:00+00:00,DOTUSDT,MID_40_70,82.0,89.5,GREEN,0.866,0.837525,0.8963099999999999,0.9142361999999999,MID_40_70_SIGNALS
2026-09-02 21:45:00+00:00,EIGENUSDT,MID_40_70,82.0,88.25,GREEN,0.2005,0.192465,0.2076,0.21175200000000002,MID_40_70_SIGNALS
2026-09-02 22:00:00+00:00,CHIPUSDT,MID_40_70,82.0,89.0,GREEN,0.04234,0.04025775,0.04381,0.04468,MID_40_70_SIGNALS
2026-09-02 22:00:00+00:00,ESPUSDT,MID_40_70,82.0,87.0,GREEN,0.08305,0.07947225,0.09157,0.09177,MID_40_70_SIGNALS
2026-09-02 22:00:00+00:00,MUBARAKUSDT,MID_40_70,82.0,86.75,GREEN,0.02827,0.022464,0.02925945,0.029844639,MID_40_70_SIGNALS
2026-09-02 22:00:00+00:00,TSTUSDT,MID_40_70,82.0,85.75,GREEN,0.01691,0.0160875,0.01736,0.01848,MID_40_70_SIGNALS
2026-09-02 22:15:00+00:00,BTTCUSDT,MID_40_70,82.0,89.5,GREEN,3e-07,2.8274999999999996e-07,3.105e-07,3.1671e-07,MID_40_70_SIGNALS
2026-09-02 22:15:00+00:00,CHIPUSDT,MID_40_70,82.0,89.0,GREEN,0.04258,0.04025775,0.04381,0.046,MID_40_70_SIGNALS
2026-09-02 22:15:00+00:00,MUBARAKUSDT,MID_40_70,82.0,86.75,GREEN,0.02821,0.022464,0.029197349999999997,0.029781296999999998,MID_40_70_SIGNALS
2026-09-02 22:15:00+00:00,KAVAUSDT,MID_40_70,82.0,85.75,GREEN,0.04877,0.046975499999999996,0.05047695,0.051486489,MID_40_70_SIGNALS
2026-09-02 22:30:00+00:00,EDUUSDT,MID_40_70,82.0,90.0,GREEN,0.0508,0.04797,0.05257799999999999,0.05362955999999999,MID_40_70_SIGNALS
2026-09-02 22:30:00+00:00,MBLUSDT,MID_40_70,82.0,88.5,GREEN,0.000685,0.000654225,0.00074,0.00079,MID_40_70_SIGNALS
2026-09-02 22:30:00+00:00,MUBARAKUSDT,MID_40_70,82.0,86.75,GREEN,0.02833,0.022464,0.02932155,0.029907981,MID_40_70_SIGNALS
2026-09-02 22:30:00+00:00,KAVAUSDT,MID_40_70,82.0,85.75,GREEN,0.04865,0.046975499999999996,0.050352749999999995,0.051359804999999994,MID_40_70_SIGNALS
2026-09-02 22:45:00+00:00,EDUUSDT,MID_40_70,82.0,90.0,GREEN,0.0512,0.04797,0.052992,0.05405184,MID_40_70_SIGNALS
2026-09-02 22:45:00+00:00,MBLUSDT,MID_40_70,82.0,88.5,GREEN,0.000687,0.000654225,0.00074,0.00079,MID_40_70_SIGNALS
2026-09-02 22:45:00+00:00,BERAUSDT,MID_40_70,82.0,88.25,GREEN,0.1783,0.17208749999999998,0.1879,0.19165800000000002,MID_40_70_SIGNALS
2026-09-02 22:45:00+00:00,REDUSDT,MID_40_70,82.0,87.0,GREEN,0.1157,0.11076,0.1186,0.12206349999999999,MID_40_70_SIGNALS
2026-09-02 22:45:00+00:00,MUBARAKUSDT,MID_40_70,82.0,86.75,GREEN,0.02842,0.022464,0.0294147,0.030002993999999998,MID_40_70_SIGNALS
2026-09-02 22:45:00+00:00,KAVAUSDT,MID_40_70,82.0,85.75,GREEN,0.04876,0.046975499999999996,0.05046659999999999,0.051475931999999995,MID_40_70_SIGNALS
2026-09-02 23:00:00+00:00,MUBARAKUSDT,MID_40_70,82.0,90.0,GREEN,0.02858,0.022464,0.0295803,0.030171906000000002,MID_40_70_SIGNALS
2026-09-02 23:00:00+00:00,COMPUSDT,MID_40_70,82.0,89.5,GREEN,19.15,18.63225,20.04,20.4408,MID_40_70_SIGNALS
2026-09-02 23:00:00+00:00,ROSEUSDT,MID_40_70,82.0,89.5,GREEN,0.00637,0.0058987499999999995,0.006592949999999999,0.006724808999999999,MID_40_70_SIGNALS
2026-09-02 23:00:00+00:00,SSVUSDT,MID_40_70,82.0,89.5,GREEN,2.822,2.719275,2.918,2.97721,MID_40_70_SIGNALS
2026-09-02 23:00:00+00:00,WALUSDT,MID_40_70,82.0,89.5,GREEN,0.0255,0.0244725,0.026392499999999996,0.026920349999999996,MID_40_70_SIGNALS
2026-09-02 23:00:00+00:00,UNIUSDT,MID_40_70,82.0,88.0,GREEN,5.845,5.6355,6.37,6.38,MID_40_70_SIGNALS
2026-09-02 23:00:00+00:00,IOTXUSDT,MID_40_70,82.0,86.5,GREEN,0.002942,0.002853825,0.00304497,0.0031058694000000004,MID_40_70_SIGNALS
2026-09-02 23:00:00+00:00,MOVEUSDT,MID_40_70,82.0,85.75,GREEN,0.0085,0.00819,0.0087975,0.00897345,MID_40_70_SIGNALS
2026-09-02 23:00:00+00:00,SHIBUSDT,MID_40_70,82.0,85.25,GREEN,5.15e-06,5.0115e-06,5.3302499999999995e-06,5.436855e-06,MID_40_70_SIGNALS
2026-09-02 23:00:00+00:00,FORMUSDT,MID_40_70,82.0,84.5,GREEN,0.2674,0.2574975,0.2751,0.282107,MID_40_70_SIGNALS
2026-09-02 23:15:00+00:00,EULUSDT,MID_40_70,82.0,89.5,GREEN,1.356,1.303575,1.407,1.439,MID_40_70_SIGNALS
2026-09-02 23:15:00+00:00,CHIPUSDT,MID_40_70,82.0,89.0,GREEN,0.04279,0.04025775,0.04442,0.046,MID_40_70_SIGNALS
2026-09-02 23:15:00+00:00,TSTUSDT,MID_40_70,82.0,88.25,GREEN,0.01691,0.0160875,0.01736,0.01848,MID_40_70_SIGNALS
2026-09-02 23:15:00+00:00,CRVUSDT,MID_40_70,82.0,88.0,GREEN,0.3619,0.3483675,0.375,0.3941,MID_40_70_SIGNALS
2026-09-02 23:15:00+00:00,UNIUSDT,MID_40_70,82.0,88.0,GREEN,5.874,5.6355,6.37,6.38,MID_40_70_SIGNALS
2026-09-02 23:15:00+00:00,PENDLEUSDT,MID_40_70,82.0,87.25,GREEN,1.844,1.7364749999999998,1.90854,1.9467108,MID_40_70_SIGNALS
2026-09-02 23:15:00+00:00,IOTXUSDT,MID_40_70,82.0,86.5,GREEN,0.002946,0.002853825,0.0030491099999999994,0.0031100921999999993,MID_40_70_SIGNALS
2026-09-02 23:15:00+00:00,DOTUSDT,MID_40_70,82.0,86.25,GREEN,0.866,0.837525,0.8963099999999999,0.9142361999999999,MID_40_70_SIGNALS
2026-09-02 23:15:00+00:00,CVCUSDT,MID_40_70,82.0,85.75,GREEN,0.02019,0.0195195,0.02089665,0.021314582999999998,MID_40_70_SIGNALS
2026-09-02 23:15:00+00:00,EDUUSDT,MID_40_70,82.0,85.75,GREEN,0.051,0.04797,0.05278499999999999,0.05384069999999999,MID_40_70_SIGNALS
2026-09-02 23:15:00+00:00,FILUSDT,MID_40_70,82.0,85.75,GREEN,0.8043,0.740025,0.8324505,0.84909951,MID_40_70_SIGNALS
2026-09-02 23:15:00+00:00,AUSDT,MID_40_70,82.0,84.5,GREEN,0.0769,0.0745875,0.0793,0.0811295,MID_40_70_SIGNALS
2026-09-02 23:15:00+00:00,EIGENUSDT,MID_40_70,82.0,84.5,GREEN,0.2002,0.192465,0.2054,0.21121099999999998,MID_40_70_SIGNALS
2026-09-02 23:15:00+00:00,FORMUSDT,MID_40_70,82.0,84.5,GREEN,0.267,0.2574975,0.2751,0.281685,MID_40_70_SIGNALS
2026-09-02 23:15:00+00:00,KAVAUSDT,MID_40_70,82.0,84.5,GREEN,0.04879,0.046975499999999996,0.05049765,0.051507603,MID_40_70_SIGNALS
2026-09-02 23:30:00+00:00,JSTUSDT,MID_40_70,82.0,88.25,GREEN,0.10749,0.10326225,0.11125215,0.11347719299999999,MID_40_70_SIGNALS
2026-09-02 23:30:00+00:00,POLYXUSDT,MID_40_70,82.0,88.25,GREEN,0.0346,0.033345,0.035810999999999996,0.03652722,MID_40_70_SIGNALS
2026-09-02 23:30:00+00:00,CRVUSDT,MID_40_70,82.0,88.0,GREEN,0.361,0.3483675,0.375,0.3941,MID_40_70_SIGNALS
2026-09-02 23:30:00+00:00,ARUSDT,MID_40_70,82.0,87.0,GREEN,2.284,2.17425,2.352,2.40962,MID_40_70_SIGNALS
2026-09-02 23:30:00+00:00,DOTUSDT,MID_40_70,82.0,86.25,GREEN,0.867,0.837525,0.897345,0.9152918999999999,MID_40_70_SIGNALS
2026-09-02 23:30:00+00:00,CELOUSDT,MID_40_70,82.0,85.75,GREEN,0.07729,0.07444125,0.07999514999999999,0.08159505299999999,MID_40_70_SIGNALS
2026-09-02 23:30:00+00:00,FILUSDT,MID_40_70,82.0,85.75,GREEN,0.803,0.740025,0.831105,0.8477271,MID_40_70_SIGNALS
2026-09-02 23:30:00+00:00,AUSDT,MID_40_70,82.0,84.5,GREEN,0.0767,0.0745875,0.0793,0.0809185,MID_40_70_SIGNALS
2026-09-02 23:30:00+00:00,KAVAUSDT,MID_40_70,82.0,84.5,GREEN,0.04873,0.046975499999999996,0.050435549999999996,0.051444261,MID_40_70_SIGNALS
2026-09-02 23:45:00+00:00,JSTUSDT,MID_40_70,82.0,88.25,GREEN,0.10744,0.10326225,0.11120039999999999,0.11342440799999999,MID_40_70_SIGNALS
2026-09-02 23:45:00+00:00,CRVUSDT,MID_40_70,82.0,88.0,GREEN,0.3618,0.3483675,0.375,0.3941,MID_40_70_SIGNALS
2026-09-02 23:45:00+00:00,ARUSDT,MID_40_70,82.0,87.0,GREEN,2.277,2.17425,2.352,2.402235,MID_40_70_SIGNALS
2026-09-02 23:45:00+00:00,DOTUSDT,MID_40_70,82.0,86.25,GREEN,0.866,0.837525,0.8963099999999999,0.9142361999999999,MID_40_70_SIGNALS
2026-09-02 23:45:00+00:00,CELOUSDT,MID_40_70,82.0,85.75,GREEN,0.07715,0.07444125,0.07985024999999998,0.08144725499999998,MID_40_70_SIGNALS
2026-09-03 00:00:00+00:00,BREVUSDT,MID_40_70,82.0,90.0,GREEN,0.0765,0.07341750000000001,0.0791775,0.08076105,MID_40_70_SIGNALS
2026-09-03 00:00:00+00:00,LINEAUSDT,MID_40_70,82.0,90.0,GREEN,0.002532,0.0024414000000000003,0.0026206199999999997,0.0026730324,MID_40_70_SIGNALS
2026-09-03 00:00:00+00:00,TIAUSDT,MID_40_70,82.0,90.0,GREEN,0.3558,0.3460275,0.3668,0.375369,MID_40_70_SIGNALS
2026-09-03 00:00:00+00:00,BERAUSDT,MID_40_70,82.0,90.0,GREEN,0.1775,0.17208749999999998,0.1822,0.1879,MID_40_70_SIGNALS
2026-09-03 00:00:00+00:00,ANKRUSDT,MID_40_70,82.0,89.5,GREEN,0.00397,0.003861,0.00407,0.0041883499999999995,MID_40_70_SIGNALS
2026-09-03 00:00:00+00:00,CETUSUSDT,MID_40_70,82.0,89.5,GREEN,0.02381,0.02300025,0.02453,0.0256,MID_40_70_SIGNALS
2026-09-03 00:00:00+00:00,QKCUSDT,MID_40_70,82.0,89.5,GREEN,0.002193,0.002124525,0.002295,0.0023409000000000004,MID_40_70_SIGNALS
2026-09-03 00:00:00+00:00,SOLVUSDT,MID_40_70,82.0,89.5,GREEN,0.00291,0.0028274999999999997,0.00299,0.0030700499999999995,MID_40_70_SIGNALS
2026-09-03 00:00:00+00:00,TSLABUSDT,MID_40_70,82.0,89.5,GREEN,356.95,346.671,368.9,376.58225,MID_40_70_SIGNALS
2026-09-03 00:00:00+00:00,BEAMXUSDT,MID_40_70,82.0,88.25,GREEN,0.001553,0.0014917499999999998,0.001638,0.001641,MID_40_70_SIGNALS
2026-09-03 00:00:00+00:00,CELOUSDT,MID_40_70,82.0,88.25,GREEN,0.07802,0.07444125,0.0807507,0.08236571399999999,MID_40_70_SIGNALS
2026-09-03 00:00:00+00:00,HYPERUSDT,MID_40_70,82.0,88.25,GREEN,0.0657,0.0634725,0.0677,0.06931349999999999,MID_40_70_SIGNALS
2026-09-03 00:15:00+00:00,AVNTUSDT,MID_40_70,82.0,90.0,GREEN,0.1016,0.09827999999999999,0.1044,0.10718799999999999,MID_40_70_SIGNALS
2026-09-03 00:15:00+00:00,TIAUSDT,MID_40_70,82.0,90.0,GREEN,0.356,0.3460275,0.3668,0.37557999999999997,MID_40_70_SIGNALS
2026-09-03 00:15:00+00:00,BROCCOLI714USDT,MID_40_70,82.0,90.0,GREEN,0.01725,0.01656525,0.01769,0.01812,MID_40_70_SIGNALS
2026-09-03 00:15:00+00:00,BELUSDT,MID_40_70,82.0,89.5,GREEN,0.1189,0.115245,0.12306149999999999,0.12552273,MID_40_70_SIGNALS
2026-09-03 00:15:00+00:00,CETUSUSDT,MID_40_70,82.0,89.5,GREEN,0.02379,0.02300025,0.02453,0.0256,MID_40_70_SIGNALS
2026-09-03 00:15:00+00:00,QKCUSDT,MID_40_70,82.0,89.5,GREEN,0.002277,0.002124525,0.002356695,0.0024038288999999997,MID_40_70_SIGNALS
2026-09-03 00:15:00+00:00,EULUSDT,MID_40_70,82.0,88.25,GREEN,1.367,1.303575,1.407,1.439,MID_40_70_SIGNALS
2026-09-03 00:15:00+00:00,SEIUSDT,MID_40_70,82.0,88.25,GREEN,0.04918,0.044928,0.0509013,0.051919325999999995,MID_40_70_SIGNALS
2026-09-03 00:15:00+00:00,TSTUSDT,MID_40_70,82.0,88.25,GREEN,0.01699,0.0162435,0.01848,0.01917,MID_40_70_SIGNALS
2026-09-03 00:15:00+00:00,ALGOUSDT,MID_40_70,82.0,88.0,GREEN,0.0931,0.0892125,0.0963585,0.09828567,MID_40_70_SIGNALS
2026-09-03 00:15:00+00:00,MUBARAKUSDT,MID_40_70,82.0,87.75,GREEN,0.02881,0.022464,0.029818349999999997,0.030414716999999997,MID_40_70_SIGNALS
2026-09-03 00:30:00+00:00,TIAUSDT,MID_40_70,82.0,90.0,GREEN,0.354,0.3370575,0.3668,0.374136,MID_40_70_SIGNALS
2026-09-03 00:30:00+00:00,NIGHTUSDT,MID_40_70,82.0,89.5,GREEN,0.01995,0.01857375,0.02048,0.021047249999999997,MID_40_70_SIGNALS
2026-09-03 00:30:00+00:00,STXUSDT,MID_40_70,82.0,88.25,GREEN,0.2618,0.25028249999999996,0.2759,0.2804,MID_40_70_SIGNALS
2026-09-03 00:30:00+00:00,MUBARAKUSDT,MID_40_70,82.0,87.75,GREEN,0.0285,0.022464,0.0294975,0.030087449999999998,MID_40_70_SIGNALS
2026-09-03 01:00:00+00:00,ARUSDT,MID_40_70,82.0,90.0,GREEN,2.318,2.196675,2.39913,2.4471126,MID_40_70_SIGNALS
2026-09-03 01:00:00+00:00,INITUSDT,MID_40_70,82.0,90.0,GREEN,0.06219,0.05889,0.06436665,0.065653983,MID_40_70_SIGNALS
2026-09-03 01:15:00+00:00,REDUSDT,MID_40_70,82.0,90.0,GREEN,0.1203,0.11076,0.1245105,0.12700071,MID_40_70_SIGNALS
2026-09-03 01:15:00+00:00,MASKUSDT,MID_40_70,82.0,89.5,GREEN,0.436,0.42217499999999997,0.45125999999999994,0.46028519999999995,MID_40_70_SIGNALS
2026-09-03 01:15:00+00:00,MBLUSDT,MID_40_70,82.0,89.5,GREEN,0.000687,0.0006610499999999999,0.00074,0.00079,MID_40_70_SIGNALS
2026-09-03 01:15:00+00:00,ASTERUSDT,MID_40_70,82.0,89.25,GREEN,0.727,0.6776249999999999,0.746,0.7669849999999999,MID_40_70_SIGNALS
2026-09-03 01:15:00+00:00,LINEAUSDT,MID_40_70,82.0,88.25,GREEN,0.002532,0.0024414000000000003,0.0026206199999999997,0.0026730324,MID_40_70_SIGNALS
2026-09-03 01:15:00+00:00,AXLUSDT,MID_40_70,82.0,87.25,GREEN,0.0431,0.041145,0.0463,0.0533,MID_40_70_SIGNALS
2026-09-03 01:15:00+00:00,STXUSDT,MID_40_70,82.0,87.25,GREEN,0.2644,0.25028249999999996,0.2759,0.2804,MID_40_70_SIGNALS
2026-09-03 01:15:00+00:00,SUIUSDT,MID_40_70,82.0,87.25,GREEN,0.7547,0.7256925,0.7939,0.8097780000000001,MID_40_70_SIGNALS
2026-09-03 01:15:00+00:00,LTCUSDT,MID_40_70,82.0,87.0,GREEN,49.94,48.213750000000005,51.68789999999999,52.72165799999999,MID_40_70_SIGNALS
2026-09-03 01:30:00+00:00,MBLUSDT,MID_40_70,82.0,89.5,GREEN,0.000689,0.0006610499999999999,0.00074,0.00079,MID_40_70_SIGNALS
2026-09-03 01:30:00+00:00,APTUSDT,MID_40_70,82.0,89.25,GREEN,0.588,0.5577,0.624,0.665,MID_40_70_SIGNALS
2026-09-03 01:30:00+00:00,ASTERUSDT,MID_40_70,82.0,89.25,GREEN,0.726,0.6776249999999999,0.746,0.7659299999999999,MID_40_70_SIGNALS
2026-09-03 01:30:00+00:00,HEIUSDT,MID_40_70,82.0,89.25,GREEN,0.1427,0.1358175,0.1466,0.15,MID_40_70_SIGNALS
2026-09-03 01:30:00+00:00,SAHARAUSDT,MID_40_70,82.0,88.75,GREEN,0.00853,0.0081315,0.00882855,0.009005121,MID_40_70_SIGNALS
2026-09-03 01:30:00+00:00,LTCUSDT,MID_40_70,82.0,87.0,GREEN,50.0,48.213750000000005,51.74999999999999,52.785,MID_40_70_SIGNALS
2026-09-03 01:45:00+00:00,MBLUSDT,MID_40_70,82.0,89.5,GREEN,0.00069,0.0006610499999999999,0.00074,0.00079,MID_40_70_SIGNALS
2026-09-03 01:45:00+00:00,APTUSDT,MID_40_70,82.0,89.25,GREEN,0.585,0.5577,0.624,0.665,MID_40_70_SIGNALS
2026-09-03 01:45:00+00:00,ASTERUSDT,MID_40_70,82.0,89.25,GREEN,0.726,0.6776249999999999,0.746,0.7659299999999999,MID_40_70_SIGNALS
2026-09-03 01:45:00+00:00,EULUSDT,MID_40_70,82.0,89.25,GREEN,1.362,1.303575,1.407,1.439,MID_40_70_SIGNALS
2026-09-03 02:00:00+00:00,HEMIUSDT,MID_40_70,82.0,90.0,GREEN,0.01479,0.01428375,0.01546,0.01575,MID_40_70_SIGNALS
2026-09-03 02:00:00+00:00,EULUSDT,MID_40_70,82.0,89.5,GREEN,1.362,1.303575,1.407,1.439,MID_40_70_SIGNALS
2026-09-03 02:15:00+00:00,IOTXUSDT,MID_40_70,82.0,89.5,GREEN,0.003023,0.002853825,0.0031288049999999997,0.0031913810999999997,MID_40_70_SIGNALS
2026-09-03 02:15:00+00:00,NIGHTUSDT,MID_40_70,82.0,89.5,GREEN,0.02029,0.01857375,0.02100015,0.021420152999999997,MID_40_70_SIGNALS
2026-09-03 02:15:00+00:00,EDUUSDT,MID_40_70,82.0,89.25,GREEN,0.0511,0.048945,0.0528885,0.05394627,MID_40_70_SIGNALS
2026-09-03 02:30:00+00:00,LTCUSDT,MID_40_70,82.0,90.0,GREEN,50.04,48.213750000000005,51.791399999999996,52.827228,MID_40_70_SIGNALS
2026-09-03 02:30:00+00:00,ARKUSDT,MID_40_70,82.0,89.25,GREEN,0.1122,0.1071525,0.11612699999999998,0.11844953999999998,MID_40_70_SIGNALS
2026-09-03 02:45:00+00:00,WUSDT,MID_40_70,82.0,90.0,GREEN,0.00981,0.009359999999999999,0.0105,0.01071,MID_40_70_SIGNALS
2026-09-03 02:45:00+00:00,ARKUSDT,MID_40_70,82.0,89.25,GREEN,0.1123,0.1071525,0.11623049999999999,0.11855510999999999,MID_40_70_SIGNALS
2026-09-03 03:00:00+00:00,TIAUSDT,MID_40_70,82.0,90.0,GREEN,0.3578,0.3460275,0.3668,0.377479,MID_40_70_SIGNALS
2026-09-03 03:00:00+00:00,CRVUSDT,MID_40_70,82.0,90.0,GREEN,0.362,0.3483675,0.375,0.3941,MID_40_70_SIGNALS
2026-09-03 03:00:00+00:00,APTUSDT,MID_40_70,82.0,90.0,GREEN,0.59,0.5577,0.624,0.665,MID_40_70_SIGNALS
2026-09-03 03:15:00+00:00,CRVUSDT,MID_40_70,82.0,90.0,GREEN,0.3616,0.3483675,0.375,0.3941,MID_40_70_SIGNALS
2026-09-03 03:15:00+00:00,EGLDUSDT,MID_40_70,82.0,90.0,GREEN,5.156,4.74825,5.5,5.61,MID_40_70_SIGNALS
2026-09-03 03:15:00+00:00,EULUSDT,MID_40_70,82.0,89.5,GREEN,1.356,1.303575,1.407,1.439,MID_40_70_SIGNALS
2026-09-03 03:45:00+00:00,AIUSDT,MID_40_70,82.0,89.5,GREEN,0.0186,0.017939999999999998,0.0194,0.019788,MID_40_70_SIGNALS
2026-09-03 04:00:00+00:00,HIVEUSDT,MID_40_70,82.0,89.5,GREEN,0.0513,0.0426075,0.0530955,0.054157409999999996,MID_40_70_SIGNALS
2026-09-03 04:00:00+00:00,FUSDT,MID_40_70,82.0,89.25,GREEN,0.003311,0.0031687499999999997,0.0034268849999999997,0.0034954227,MID_40_70_SIGNALS
2026-09-03 04:00:00+00:00,ARUSDT,MID_40_70,82.0,88.5,GREEN,2.452,2.196675,2.53782,2.5885764,MID_40_70_SIGNALS
2026-09-03 04:15:00+00:00,HEMIUSDT,MID_40_70,82.0,90.0,GREEN,0.01809,0.01428375,0.02261,0.0230622,MID_40_70_SIGNALS
2026-09-03 04:15:00+00:00,SAHARAUSDT,MID_40_70,82.0,90.0,GREEN,0.00869,0.00814125,0.00899415,0.009174033,MID_40_70_SIGNALS
2026-09-03 04:15:00+00:00,AUSDT,MID_40_70,82.0,89.5,GREEN,0.0777,0.0745875,0.0797,0.0819735,MID_40_70_SIGNALS
2026-09-03 04:15:00+00:00,PUNDIXUSDT,MID_40_70,82.0,89.5,GREEN,0.0919,0.0888225,0.09511649999999999,0.09701883,MID_40_70_SIGNALS
2026-09-03 04:15:00+00:00,FUSDT,MID_40_70,82.0,89.25,GREEN,0.003316,0.0031687499999999997,0.00343206,0.0035007012,MID_40_70_SIGNALS
2026-09-03 04:15:00+00:00,ROSEUSDT,MID_40_70,82.0,89.25,GREEN,0.00631,0.00609375,0.0065308499999999995,0.006661467,MID_40_70_SIGNALS
2026-09-03 04:15:00+00:00,NIGHTUSDT,MID_40_70,82.0,89.0,GREEN,0.02048,0.01857375,0.021196800000000002,0.021620736,MID_40_70_SIGNALS
2026-09-03 04:30:00+00:00,AXSUSDT,MID_40_70,82.0,90.0,GREEN,0.922,0.8931,0.946,0.97271,MID_40_70_SIGNALS
2026-09-03 04:30:00+00:00,GMTUSDT,MID_40_70,82.0,90.0,GREEN,0.00739,0.00704925,0.007648649999999999,0.007801622999999999,MID_40_70_SIGNALS
2026-09-03 04:30:00+00:00,POLYXUSDT,MID_40_70,82.0,90.0,GREEN,0.0357,0.03354,0.0374,0.038148,MID_40_70_SIGNALS
2026-09-03 04:30:00+00:00,FFUSDT,MID_40_70,82.0,89.5,GREEN,0.10804,0.10330125,0.1131,0.115362,MID_40_70_SIGNALS
2026-09-03 04:30:00+00:00,ROSEUSDT,MID_40_70,82.0,89.25,GREEN,0.0063,0.00609375,0.006520499999999999,0.0066509099999999995,MID_40_70_SIGNALS
2026-09-03 04:45:00+00:00,GMTUSDT,MID_40_70,82.0,90.0,GREEN,0.00738,0.00704925,0.0076383,0.007791066,MID_40_70_SIGNALS
2026-09-03 05:00:00+00:00,ACHUSDT,MID_40_70,82.0,90.0,GREEN,0.00508,0.004836,0.0052578,0.005362956,MID_40_70_SIGNALS
2026-09-03 05:00:00+00:00,SPKUSDT,MID_40_70,82.0,90.0,GREEN,0.020002,0.019426874999999996,0.02082,0.021236400000000002,MID_40_70_SIGNALS
2026-09-03 05:00:00+00:00,EIGENUSDT,MID_40_70,82.0,90.0,GREEN,0.2048,0.1925625,0.2111,0.2154,MID_40_70_SIGNALS
2026-09-03 05:00:00+00:00,ARUSDT,MID_40_70,82.0,89.5,GREEN,2.596,2.196675,2.68686,2.7405972,MID_40_70_SIGNALS
2026-09-03 05:00:00+00:00,COTIUSDT,MID_40_70,82.0,89.5,GREEN,0.0131,0.01266525,0.01348,0.0138205,MID_40_70_SIGNALS
2026-09-03 05:00:00+00:00,LTCUSDT,MID_40_70,82.0,89.5,GREEN,50.38,48.242999999999995,52.99,54.19,MID_40_70_SIGNALS
2026-09-03 05:00:00+00:00,OPGUSDT,MID_40_70,82.0,89.5,GREEN,0.0998,0.096525,0.1089,0.111078,MID_40_70_SIGNALS
2026-09-03 05:00:00+00:00,TIAUSDT,MID_40_70,82.0,89.5,GREEN,0.3618,0.3460275,0.374463,0.38195226,MID_40_70_SIGNALS
2026-09-03 05:00:00+00:00,STGUSDT,MID_40_70,82.0,89.25,GREEN,0.1662,0.1611675,0.171,0.17534099999999997,MID_40_70_SIGNALS
2026-09-03 05:00:00+00:00,STRKUSDT,MID_40_70,82.0,89.25,GREEN,0.02678,0.02561325,0.0277173,0.028271646,MID_40_70_SIGNALS
2026-09-03 05:15:00+00:00,REDUSDT,MID_40_70,82.0,90.0,GREEN,0.1194,0.110955,0.123579,0.12605058,MID_40_70_SIGNALS
2026-09-03 05:15:00+00:00,ACHUSDT,MID_40_70,82.0,90.0,GREEN,0.00506,0.004836,0.0052371,0.005341841999999999,MID_40_70_SIGNALS
2026-09-03 05:15:00+00:00,APTUSDT,MID_40_70,82.0,90.0,GREEN,0.593,0.55965,0.624,0.665,MID_40_70_SIGNALS
2026-09-03 05:15:00+00:00,LDOUSDT,MID_40_70,82.0,90.0,GREEN,0.3687,0.35499749999999997,0.3816045,0.38923659,MID_40_70_SIGNALS
2026-09-03 05:15:00+00:00,AUSDT,MID_40_70,82.0,89.5,GREEN,0.0778,0.0745875,0.0815,0.08313000000000001,MID_40_70_SIGNALS
2026-09-03 05:15:00+00:00,BERAUSDT,MID_40_70,82.0,89.5,GREEN,0.1796,0.1715025,0.1875,0.19125,MID_40_70_SIGNALS
2026-09-03 05:15:00+00:00,TIAUSDT,MID_40_70,82.0,89.5,GREEN,0.3604,0.3460275,0.37301399999999996,0.38047427999999994,MID_40_70_SIGNALS
2026-09-03 05:15:00+00:00,ZENUSDT,MID_40_70,82.0,89.5,GREEN,5.427,5.2338000000000005,5.632,5.852,MID_40_70_SIGNALS
2026-09-03 05:15:00+00:00,ZKUSDT,MID_40_70,82.0,89.5,GREEN,0.009,0.008706750000000001,0.00949,0.0096798,MID_40_70_SIGNALS
2026-09-03 05:15:00+00:00,LAYERUSDT,MID_40_70,82.0,89.25,GREEN,0.068,0.06542250000000001,0.07038,0.0717876,MID_40_70_SIGNALS
2026-09-03 05:30:00+00:00,FILUSDT,MID_40_70,82.0,90.0,GREEN,0.8084,0.7666425,0.8349,0.852862,MID_40_70_SIGNALS
2026-09-03 05:45:00+00:00,ARKUSDT,MID_40_70,82.0,90.0,GREEN,0.1183,0.1071525,0.1224405,0.12488930999999999,MID_40_70_SIGNALS
2026-09-03 05:45:00+00:00,FILUSDT,MID_40_70,82.0,90.0,GREEN,0.8141,0.7666425,0.8349,0.8588755,MID_40_70_SIGNALS
2026-09-03 06:00:00+00:00,FILUSDT,MID_40_70,82.0,90.0,GREEN,0.8162,0.7666425,0.8447669999999999,0.86166234,MID_40_70_SIGNALS
